ID,Deputados,Órgãos,Votações
1183,"73427, 73460, 73491, 73531, 73778, 73788, 74131, 74298, 74327, 74446, 74451, 74647, 74654, 74759, 74793, 74794, 74860, 74861",5444,Nenhuma votação
1216,"73434, 73461, 73476, 73545, 74329, 74343, 74364, 74405, 74477, 74590, 74592, 74652, 74700, 74704, 74779, 74790, 74795, 74798",526099,"35538-2, 35540-2, 35541-2, 35543-2"
1279,"73468, 74538, 74549, 74804",525360,Nenhuma votação
1398,"73470, 73475, 73532, 73888, 73896, 74192, 74199, 74646",180,37910-1
1612,"73454, 73477, 73574, 73579, 73692, 73760, 73771, 73910, 74016, 74133, 74344, 74362, 74549, 74562, 74575, 74581, 74585, 74655, 74675, 74799, 74800, 74835, 74841",5407,"35710-2, 35714-2"
951,"73424, 73435, 73446, 73485, 73561, 73602, 73691, 73765, 73767, 73985, 74000, 74018, 74084, 74120, 74209, 74222, 74240, 74300, 74316, 74333, 74337, 74340, 74341, 74362, 74419, 74423, 74449, 74453, 74466, 74467, 74564, 74591, 74635, 74648, 74657, 74684, 74695, 74745, 74749, 74756, 74790, 74811, 74812, 74834, 74835",2016,"18202-24, 29464-12, 33836-2, 33980-2, 33990-2, 35892-2, 35893-2, 35894-2, 35895-2, 35896-2"
952,"73463, 73485, 73531, 73555, 73575, 73654, 73685, 73687, 73760, 73771, 73783, 73873, 73906, 73909, 73983, 74016, 74084, 74192, 74194, 74200, 74216, 74235, 74297, 74344, 74345, 74430, 74439, 74444, 74447, 74459, 74475, 74562, 74568, 74581, 74590, 74669, 74679, 74690, 74780, 74789, 74792, 74799, 74810, 74842",2009,35471-2
958,"73441, 73461, 73490, 73491, 73545, 73585, 73602, 73775, 73777, 74133, 74212, 74248, 74319, 74337, 74342, 74357, 74560, 74592, 74656, 74681, 74767, 74810, 74841, 74851",2004,"35273-2, 35275-2, 35276-2, 35277-2, 35278-2"
969,"73463, 73471, 73475, 73477, 73534, 73540, 73558, 73599, 73603, 73645, 73782, 73900, 73904, 73906, 73983, 74023, 74076, 74112, 74191, 74308, 74319, 74327, 74360, 74441, 74446, 74455, 74457, 74468, 74469, 74527, 74537, 74538, 74574, 74576, 74663, 74665, 74674, 74684, 74698, 74763, 74782, 74789, 74794, 74828, 74842",2003,"13715-10, 13716-14, 14145-19, 14146-19, 14147-19, 14207-19, 19720-36, 19722-37, 29092-20, 29099-20, 29106-20, 29620-20, 30474-10, 30481-20, 30493-20, 30495-10, 30502-20, 33074-13, 33077-13, 33093-24, 33114-13, 33117-13"
972,"73454, 73483, 73575, 73579, 73688, 73764, 73768, 73782, 73783, 73792, 74072, 74185, 74238, 74341, 74405, 74466, 74473, 74477, 74572, 74671, 74765, 74813",2001,Nenhuma votação
979,"73472, 73491, 73545, 73559, 73570, 73776, 73888, 74017, 74186, 74216, 74321, 74355, 74417, 74427, 74452, 74453, 74475, 74553, 74588, 74592, 74688, 74745, 74756, 74759, 74778, 74809, 74860",2012,"33688-3, 34739-3, 34842-3, 34930-2"
981,"65904, 73427, 73434, 73435, 73442, 73460, 73461, 73462, 73464, 73467, 73548, 73557, 73559, 73596, 73672, 73681, 73686, 73688, 73772, 73775, 73781, 74021, 74069, 74076, 74087, 74108, 74124, 74177, 74195, 74200, 74304, 74329, 74349, 74351, 74356, 74358, 74364, 74425, 74427, 74448, 74454, 74455, 74459, 74468, 74475, 74479, 74535, 74549, 74553, 74554, 74558, 74561, 74564, 74567, 74568, 74581, 74588, 74591, 74632, 74640, 74686, 74691, 74702, 74744, 74778, 74779, 74783, 74784, 74790, 74810, 74833, 74860, 97707",2002,"13390-8, 19265-12, 23184-10, 23285-9, 26591-10, 27439-10, 27475-10, 27481-10, 29040-11, 29304-11, 29306-11, 29431-14, 29434-10, 29512-11, 29534-11, 29740-14, 29744-14, 29802-10, 29811-10, 29932-10, 30038-12, 30049-12, 30052-13, 30062-12, 30069-11, 30071-12, 30074-12, 30076-12, 30110-16, 30113-14, 30120-11, 30471-10, 30478-11, 30482-10, 30508-10, 30530-10, 30533-10, 30576-10, 30596-10, 30598-10, 30611-10, 30649-10, 30651-10, 33663-4, 33758-12, 33777-12, 33812-12, 33883-3, 33884-3, 33885-3, 35757-2, 35758-2, 35760-2, 35764-2, 35766-2"
997,"74075, 74099, 74340, 74343, 74349, 74357, 74364",2017,Nenhuma votação
1002,"65498, 73424, 73460, 73569, 73689, 74069, 74177, 74195, 74198, 74238, 74300, 74305, 74364, 74417, 74423, 74445, 74449, 74450, 74458, 74476, 74550, 74556, 74585, 74586, 74635, 74685, 74744, 74780, 74798, 74807, 74809, 74811",2006,"34848-2, 35160-2, 35522-2, 35527-2, 35528-2, 35529-2, 35530-2"
1030,"65498, 73434, 73532, 73572, 73666, 73788, 73793, 73910, 73982, 73993, 74021, 74023, 74065, 74099, 74108, 74111, 74189, 74240, 74326, 74345, 74357, 74414, 74426, 74431, 74465, 74467, 74675, 74679, 74694, 74700, 74752, 74786, 74800, 74805, 74834, 74847, 97707",2015,Nenhuma votação
1033,"65498, 73434, 73459, 73464, 73470, 73476, 73482, 73490, 73570, 73596, 73603, 73666, 73672, 73681, 73684, 73692, 73817, 73885, 73891, 74016, 74194, 74208, 74216, 74297, 74303, 74343, 74344, 74353, 74362, 74405, 74463, 74479, 74559, 74562, 74568, 74590, 74644, 74652, 74655, 74656, 74675, 74682, 74690, 74699, 74762, 74771, 74777, 74779, 74807, 74813, 74848, 74853",2014,Nenhuma votação
1035,"73441, 73490, 73491, 73545, 73585, 73602, 73653, 73775, 73777, 73983, 74133, 74248, 74319, 74337, 74342, 74357, 74560, 74592, 74767, 74810, 74841, 74851",2004,"33813-4, 34021-3, 34802-2, 34803-2, 34850-2, 34873-2, 34876-2, 34878-2, 34981-2"
1036,"73454, 73456, 73472, 73483, 73553, 73575, 73582, 73653, 73674, 73688, 73764, 73768, 73781, 73782, 73783, 73792, 73795, 73886, 73889, 73896, 73986, 73989, 74018, 74077, 74097, 74185, 74186, 74199, 74238, 74240, 74305, 74312, 74341, 74346, 74351, 74358, 74363, 74365, 74405, 74442, 74443, 74460, 74461, 74466, 74473, 74477, 74527, 74541, 74554, 74573, 74575, 74665, 74671, 74759, 74765, 74783, 74797, 74801, 74810, 74813",2001,"35142-3, 35143-3, 35145-3, 35147-3, 35149-3, 35150-3, 35152-3, 35153-3, 35154-3, 35155-3, 35156-3, 35287-2, 35289-2"
1280,"73424, 73460, 73468, 73491, 73569, 73776, 73778, 74069, 74076, 74308, 74327, 74360, 74431, 74446, 74455, 74473, 74537, 74538, 74549, 74560, 74585, 74586, 74671, 74680, 74684, 74792, 74794, 74798, 74800, 74804",525360,Nenhuma votação
1399,"73470, 73475, 73532, 73888, 73896, 74192, 74199, 74646",180,Nenhuma votação
950,"73572, 73579, 74120, 74333, 74462, 74647, 74673, 74744, 74851",2011,Nenhuma votação
953,"73428, 73431, 73441, 73462, 73471, 73476, 73548, 73554, 73555, 73579, 73643, 73645, 73686, 73764, 73777, 73778, 73792, 73794, 73888, 73979, 73981, 74075, 74090, 74102, 74112, 74125, 74192, 74225, 74235, 74291, 74456, 74477, 74520, 74529, 74537, 74545, 74555, 74564, 74576, 74583, 74585, 74587, 74648, 74680, 74695, 74697, 74746, 74747, 74754, 74767, 74768, 74771, 74781, 74795, 74841, 74846, 74847, 74850, 74861, 97707",2018,34845-2
956,"65498, 73434, 73666, 73788, 73793, 73910, 73982, 74021, 74023, 74065, 74099, 74108, 74111, 74189, 74240, 74326, 74345, 74414, 74426, 74431, 74465, 74467, 74675, 74679, 74694, 74700, 74786, 74805, 74834, 74847",2015,"33445-18, 33804-3, 33866-3, 33867-3, 34434-2, 34847-2"
966,"73490, 73602, 73986, 74075, 74084, 74340, 74343, 74346, 74349, 74364, 74445",2017,Nenhuma votação
986,"73582, 73681, 74120, 74303, 74319, 74405, 74417, 74456, 74460, 74462, 74465, 74473, 74537, 74550, 74552, 74554, 74568, 74573, 74576, 74635",5437,Nenhuma votação
1000,"73471, 73491, 73652, 73654, 74016, 74235, 74308, 74327, 74333, 74346, 74362, 74445, 74465, 74585, 74650, 74674, 74675, 74681, 74771, 74784",5438,32873-7
1026,"73434, 73457, 73464, 73484, 73490, 73554, 73579, 73603, 73686, 73771, 73777, 73783, 74134, 74362, 74417, 74560, 74577, 74655, 74665, 74790, 74805, 74841",2007,Nenhuma votação
1048,"73435, 73463, 73471, 73475, 73477, 73484, 73540, 73558, 73603, 73643, 73645, 73674, 73677, 73761, 73782, 73817, 73900, 73904, 73906, 73983, 74023, 74076, 74079, 74084, 74087, 74090, 74112, 74191, 74308, 74319, 74327, 74343, 74354, 74446, 74448, 74455, 74457, 74459, 74461, 74468, 74469, 74537, 74538, 74547, 74556, 74574, 74579, 74592, 74640, 74665, 74674, 74676, 74684, 74698, 74702, 74763, 74782, 74789, 74792, 74794, 74801, 74802, 74828, 74840, 74842",2003,"20869-33, 33846-21"
1188,"73427, 73460, 73491, 73531, 73567, 73775, 73778, 73788, 74131, 74240, 74298, 74319, 74408, 74457, 74545, 74647, 74793, 74794, 74842, 74860, 74861",5444,Nenhuma votação
1293,"73484, 73548, 73579, 73645, 73904, 74099, 74362, 74419, 74577, 74700, 74771, 74782, 74800, 74828, 74847",5333,Nenhuma votação
1528,"74072, 74465, 74467, 74560, 74772",5426,Nenhuma votação
1561,"73579, 73595, 74097, 74187, 74240, 74342, 74346, 74349, 74363, 74364, 74405, 74427, 74592, 74778, 74860",5436,Nenhuma votação
1655,"65498, 73454, 73490, 73602, 73681, 74016, 74023, 74112, 74186, 74312, 74444, 74445, 74462, 74529, 74560, 74568, 74807, 74810, 74811, 74812, 74813",5427,Nenhuma votação
1693,"73468, 73470, 73476, 73485, 73559, 73570, 73582, 73603, 73761, 73979, 74076, 74222, 74326, 74363, 74459, 74466, 74554, 74574, 74585, 74749, 74805, 74810",5441,Nenhuma votação
2052,"73463, 73470, 73472, 73491, 73570, 73596, 73666, 73778, 73792, 74016, 74186, 74333, 74417, 74427, 74578, 74592, 74681, 74778, 74783, 74809",5425,Nenhuma votação
971,"73434, 73470, 73476, 73482, 73667, 73672, 73692, 73885, 74016, 74216, 74343, 74344, 74362, 74405, 74479, 74563, 74575, 74644, 74652, 74656, 74699",2014,Nenhuma votação
1029,"73532, 73666, 73910, 74189, 74357, 74426, 74694, 74800, 74805, 74848",2015,Nenhuma votação
1044,"73428, 73431, 73433, 73441, 73462, 73548, 73554, 73579, 73643, 73768, 73778, 73792, 73979, 73981, 74075, 74090, 74102, 74125, 74192, 74225, 74235, 74291, 74467, 74477, 74520, 74529, 74537, 74545, 74554, 74555, 74576, 74577, 74583, 74585, 74587, 74646, 74697, 74746, 74747, 74754, 74768, 74771, 74781, 74791, 74795, 74841, 74846, 74850, 74861, 97707",2018,Nenhuma votação
1051,"73435, 73463, 73471, 73475, 73477, 73484, 73534, 73540, 73558, 73603, 73643, 73782, 73817, 73900, 73904, 73983, 74023, 74079, 74090, 74308, 74319, 74343, 74354, 74441, 74446, 74455, 74457, 74468, 74469, 74527, 74537, 74538, 74547, 74574, 74579, 74665, 74674, 74698, 74763, 74782, 74789, 74792, 74794, 74802, 74828, 74842",2003,"16220-28, 19076-27, 19934-25, 21664-37"
1052,"73454, 73662, 73783, 74097, 74238, 74240, 74358, 74427, 74473, 74573, 74765, 74797",5429,Nenhuma votação
1057,"73441, 73485, 73490, 73491, 73534, 73545, 73585, 73653, 73775, 73777, 73983, 74133, 74248, 74319, 74357, 74560, 74588, 74592, 74656, 74681, 74692, 74765, 74797, 74810",2004,"16682-23, 17776-24, 18358-20, 19467-8, 35535-2"
1062,"73422, 73458, 73466, 73469, 73595, 73660, 73685, 73760, 73765, 74185, 74346, 74455, 74592, 74593, 74647, 74785, 74793, 74804",2008,"35473-2, 35474-2, 35479-2, 35480-2, 35489-2"
1065,"73422, 73456, 73458, 73466, 73469, 73595, 73660, 73667, 73685, 73760, 73765, 74185, 74346, 74455, 74592, 74593, 74647, 74785, 74793, 74804",2008,Nenhuma votação
1084,"73441, 73485, 73490, 73491, 73534, 73545, 73585, 73653, 73775, 73777, 73983, 74133, 74248, 74319, 74357, 74560, 74588, 74592, 74656, 74681, 74692, 74765, 74797, 74810, 74841",2004,Nenhuma votação
1135,"73434, 73459, 73534, 73553, 73579, 73666, 73667, 73672, 73674, 74124, 74187, 74189, 74192, 74235, 74461, 74592, 74704, 74795, 74807, 74809, 74810, 74811, 74812, 74813",5348,Nenhuma votação
1165,"73442, 73539, 73548, 73554, 73558, 73561, 73595, 73682, 73688, 74134, 74455, 74700, 74702, 74780, 74793",5435,Nenhuma votação
1168,"73441, 73442, 73548, 73554, 73558, 73643, 73688, 74134, 74298, 74700, 74780, 74793",5435,Nenhuma votação
1200,"73490, 73691, 73979, 73982, 73985, 73986, 73987, 74075, 74085, 74090, 74094, 74097, 74099, 74177, 74189, 74222, 74340, 74343, 74346, 74349, 74351, 74357, 74360, 74363",2017,"35403-2, 35913-2, 35915-2, 35916-2, 35917-2"
1400,"73470, 73475, 73487, 73532, 73888, 73896, 74192, 74199, 74646",180,Nenhuma votação
1401,"73470, 73475, 73487, 73532, 73888, 73896, 74192, 74199, 74646",180,Nenhuma votação
1119,"73471, 73491, 73645, 73654, 73667, 74016, 74200, 74308, 74346, 74362, 74444, 74560, 74585, 74665, 74681, 74765, 74784, 74792",5438,"35635-2, 35636-2, 35637-2, 35640-2, 35642-2"
1133,"73434, 73484, 73579, 73603, 73686, 73771, 74134, 74560, 74571, 74655, 74751, 74810",2007,Nenhuma votação
1134,"73463, 73471, 73475, 73484, 73486, 73540, 73558, 73567, 73603, 73645, 73677, 73817, 73904, 74090, 74137, 74191, 74308, 74354, 74360, 74441, 74446, 74455, 74457, 74459, 74468, 74469, 74478, 74538, 74547, 74574, 74579, 74592, 74674, 74676, 74684, 74698, 74702, 74763, 74782, 74789, 74792, 74794, 74828, 74829, 74842",2003,"28829-10, 30534-10, 33060-13, 33096-13, 33110-13"
1154,"65498, 73434, 73457, 73459, 73471, 73532, 73534, 73553, 73579, 73666, 73667, 73672, 73674, 73678, 74065, 74069, 74124, 74187, 74189, 74191, 74235, 74306, 74461, 74554, 74592, 74668, 74670, 74680, 74704, 74807, 74809, 74810, 74811, 74812, 74813, 74830",5348,Nenhuma votação
1157,"73424, 73459, 73460, 74085, 74137, 74458, 74462, 74576, 74685, 74780, 74804",2006,Nenhuma votação
1158,"73434, 73468, 73532, 73666, 73678, 73793, 74189, 74240, 74357, 74465, 74467, 74671, 74675, 74688, 74694, 74700, 74805, 74834, 74835",2015,Nenhuma votação
1169,"73442, 73458, 73558, 73595, 73682, 73688, 74134, 74700, 74780, 74790, 74793",5435,Nenhuma votação
1173,"73428, 73442, 73458, 73459, 73469, 73560, 73575, 73585, 73595, 73654, 73672, 73817, 74100, 74333, 74346, 74362, 74455, 74478, 74542, 74554, 74560, 74581, 74588, 74592, 74684, 74789, 74805, 74828",526139,Nenhuma votação
1190,"73427, 73460, 73491, 73531, 73567, 73778, 73907, 74131, 74240, 74298, 74319, 74446, 74647, 74654, 74793, 74794, 74860, 74861",5444,Nenhuma votação
1194,"73422, 73432, 73445, 73459, 73487, 73689, 73793, 73896, 74185, 74187, 74298, 74341, 74449, 74450, 74459, 74535, 74541, 74542, 74552, 74574, 74585, 74592, 74647, 74693, 74744, 74763, 74793, 74794, 74828, 74829",5456,35488-2
1217,"73434, 73441, 73471, 73476, 73490, 73557, 74343, 74405, 74590, 74592, 74700, 74704, 74779, 74798, 74829, 74841",526099,Nenhuma votação
1402,"73470, 73475, 73487, 73532, 73896, 74192, 74646",180,Nenhuma votação
1569,"73573, 73579, 73595, 73987, 74094, 74097, 74185, 74240, 74346, 74363, 74405, 74427, 74592, 74778",5436,Nenhuma votação
1613,"73569, 73579, 73602, 73687, 73692, 73760, 73771, 73910, 74133, 74362, 74467, 74549, 74562, 74581, 74585, 74655, 74675, 74799, 74841",5407,"35717-2, 35719-2, 35721-2, 35723-2"
1619,"73454, 73569, 73573, 73579, 73602, 73687, 73692, 73760, 73771, 73910, 74090, 74133, 74189, 74337, 74362, 74463, 74467, 74575, 74581, 74585, 74655, 74799, 74841",5407,Nenhuma votação
946,"73458, 73474, 73553, 73575, 73579, 73582, 73688, 73781, 73792, 74185, 74191, 74240, 74305, 74312, 74341, 74358, 74363, 74365, 74405, 74461, 74541, 74554, 74671, 74810",2001,Nenhuma votação
1004,"73445, 73469, 73487, 73535, 73560, 73576, 73595, 73682, 73689, 73778, 73780, 73793, 73896, 73992, 74095, 74187, 74207, 74211, 74298, 74316, 74318, 74419, 74447, 74450, 74452, 74541, 74542, 74552, 74556, 74584, 74670, 74772, 74785, 74787, 74793, 74796, 74809",2010,"13884-14, 15869-27, 16480-11, 19655-15, 20007-27, 20724-33, 21585-28, 26435-24, 27000-24, 27667-11, 28964-12, 33853-4, 34435-3, 34924-2, 34928-2, 35898-2"
1053,"65498, 73434, 73456, 73459, 73470, 73476, 73569, 73570, 73579, 73596, 73603, 73666, 73667, 73681, 73684, 73686, 73692, 73817, 73885, 73891, 74016, 74187, 74194, 74211, 74216, 74297, 74303, 74343, 74362, 74363, 74405, 74444, 74463, 74470, 74476, 74479, 74562, 74563, 74575, 74590, 74644, 74655, 74656, 74675, 74690, 74699, 74762, 74777, 74799, 74807, 74834, 74848, 74856",2014,"15297-41, 15779-23, 16598-27, 18678-15, 19465-21, 19556-25, 20459-16, 26640-25, 27048-14, 34196-23, 35054-3, 35919-2"
1054,"73454, 73456, 73472, 73474, 73483, 73564, 73575, 73579, 73582, 73674, 73684, 73688, 73764, 73768, 73781, 73782, 73783, 73792, 73795, 73889, 73891, 73986, 73989, 74018, 74077, 74097, 74185, 74238, 74240, 74305, 74312, 74328, 74341, 74346, 74358, 74363, 74365, 74405, 74442, 74443, 74460, 74461, 74466, 74473, 74477, 74541, 74542, 74554, 74572, 74573, 74575, 74665, 74671, 74759, 74765, 74783, 74791, 74797, 74810, 74813",2001,Nenhuma votação
1058,"73428, 73431, 73441, 73445, 73471, 73548, 73558, 73579, 73643, 73645, 73686, 73777, 73778, 73792, 73794, 73979, 73981, 73987, 74075, 74090, 74102, 74125, 74137, 74192, 74225, 74235, 74291, 74456, 74477, 74520, 74529, 74535, 74537, 74545, 74552, 74555, 74564, 74576, 74580, 74583, 74585, 74648, 74674, 74680, 74694, 74695, 74697, 74746, 74747, 74754, 74771, 74791, 74810, 74841, 74846, 74847, 74850, 74861, 97707",2018,"27258-20, 34663-24"
1061,"73485, 73531, 73575, 73585, 73654, 73667, 73685, 73687, 73760, 73771, 73783, 73873, 73894, 73906, 73909, 73983, 74016, 74084, 74192, 74194, 74200, 74216, 74297, 74439, 74444, 74447, 74459, 74475, 74562, 74581, 74590, 74592, 74668, 74679, 74690, 74780, 74787, 74789, 74792, 74798, 74799, 74810",2009,"15838-35, 17872-34, 19398-26, 20565-16, 26387-19, 26503-21, 26608-18, 26701-19, 26722-22, 26760-23, 27583-20, 28694-17, 29151-13, 32030-16, 35305-2"
1066,"73422, 73445, 73456, 73458, 73466, 73469, 73534, 73595, 73660, 73667, 73685, 73760, 73794, 74075, 74185, 74346, 74355, 74442, 74455, 74464, 74547, 74558, 74567, 74592, 74647, 74674, 74704, 74785, 74793, 74801, 74804, 74860",2008,"15554-25, 15825-30, 17320-28, 17531-18, 18825-18, 26593-17, 29021-12, 29222-15, 35549-2, 35880-2"
1079,"73424, 73446, 73468, 73485, 73561, 73602, 73691, 73765, 73985, 74000, 74018, 74084, 74222, 74240, 74316, 74333, 74340, 74341, 74362, 74419, 74449, 74466, 74467, 74564, 74635, 74657, 74684, 74695, 74745, 74749, 74756, 74772, 74790, 74811, 74812, 74835",2016,"20183-17, 20497-12, 26144-21, 26258-21, 26466-17, 26997-16, 28817-15, 34716-2"
1096,"73455, 73472, 73491, 73545, 73559, 73570, 73573, 74216, 74355, 74417, 74452, 74475, 74553, 74657, 74688, 74756, 74759, 74778, 74809, 74860",2012,Nenhuma votação
1160,"73424, 73460, 73689, 74085, 74450, 74585, 74586, 74780",2006,Nenhuma votação
1174,"73451, 73567, 73572, 73576, 73579, 73777, 73873, 73990, 74094, 74100, 74120, 74306, 74329, 74333, 74357, 74456, 74462, 74479, 74550, 74644, 74647, 74673, 74680, 74744, 74786, 74805",2011,Nenhuma votação
1192,"65498, 73434, 73468, 73532, 73666, 73788, 73793, 73910, 73982, 74021, 74023, 74065, 74082, 74095, 74099, 74111, 74189, 74240, 74326, 74357, 74426, 74465, 74467, 74671, 74675, 74679, 74694, 74700, 74786, 74805, 74834, 74847",2015,Nenhuma votação
1195,"73427, 73442, 73548, 73557, 73559, 73569, 73573, 73596, 73686, 73688, 73772, 73781, 74021, 74087, 74124, 74195, 74200, 74329, 74358, 74427, 74454, 74455, 74459, 74468, 74479, 74535, 74549, 74554, 74561, 74564, 74565, 74581, 74632, 74640, 74686, 74691, 74702, 74744, 74778, 74779, 74783, 74784, 74790, 74810, 74833, 74860",2002,"13299-8, 23004-9, 23035-9, 23137-7, 23145-10, 23176-7, 26085-10, 27471-13, 29314-11, 29432-14, 29442-11, 29537-12, 29546-12, 30046-12, 30066-12, 30118-13, 30121-11, 30122-11, 30403-10, 30415-10, 30472-13, 30476-10, 30480-10, 30492-14, 30549-10, 30553-10, 30555-10, 30570-10, 30613-10, 30645-10, 30648-10, 31460-10, 33754-12, 35901-2"
1568,"73595, 74097, 74592",5436,Nenhuma votação
2040,"73579, 73982, 74065, 74069, 74097, 74099, 74100, 74109, 74185, 74187, 74342, 74346, 74358, 74360, 74362, 74364, 74457, 74799, 74828, 74834, 74847",5430,Nenhuma votação
1041,"73451, 73567, 73572, 73576, 73579, 73777, 73873, 73990, 74094, 74100, 74120, 74306, 74329, 74333, 74357, 74456, 74462, 74479, 74550, 74644, 74647, 74673, 74680, 74744, 74786, 74805",2011,"33575-6, 33854-5, 33947-5, 34407-4, 34610-4, 34851-3, 34852-3, 34982-3, 35055-3"
1049,"73434, 73532, 73666, 73788, 73910, 73982, 74065, 74111, 74189, 74240, 74426, 74465, 74538, 74700, 74805, 74830, 74847",2015,"34736-3, 34849-3, 35472-2, 35524-2"
1055,"73582, 73681, 73687, 74102, 74120, 74133, 74291, 74297, 74303, 74305, 74312, 74319, 74321, 74405, 74414, 74417, 74441, 74456, 74462, 74463, 74465, 74466, 74472, 74475, 74476, 74529, 74537, 74542, 74545, 74550, 74552, 74554, 74563, 74573, 74576, 74578, 74593, 74635, 74647, 74744",5437,14316-20
1118,"73441, 73446, 73455, 73485, 73491, 73534, 73545, 73585, 73602, 73775, 73777, 73983, 74065, 74212, 74248, 74295, 74319, 74337, 74357, 74560, 74592, 74656, 74692, 74765, 74810, 74841",2004,"15875-43, 18336-30, 18495-34, 18534-12, 18774-22, 19117-12, 19472-6, 19905-14, 19956-25, 20109-18, 35703-2"
1189,"73434, 73484, 73569, 73579, 73603, 73771, 73783, 73910, 74137, 74211, 74297, 74416, 74560, 74571, 74655, 74665, 74810, 74841",2007,"35871-2, 35872-2"
1191,"73427, 73460, 73531, 73775, 73778, 73788, 73907, 73992, 74240, 74298, 74319, 74545, 74647, 74759, 74861",5444,"35663-5, 35827-2, 35873-2, 35882-2, 35883-2, 35884-2, 35885-2, 35886-2"
